ID	GSM1329321	GSM1329322	GSM1329323	GSM1329324	GSM1329325	GSM1329326	GSM1329327	GSM1329328	GSM1329329	GSM1329330	GSM1329331	GSM1329332	GSM1329333	GSM1329334	GSM1329335	GSM1329336	GSM1329337	GSM1329338	GSM1329339	GSM1329340	GSM1329341	GSM1329342	GSM1329343	GSM1329344	GSM1329345	GSM1329346	GSM1329347	GSM1329348	GSM1329349	GSM1329350	GSM1329351	GSM1329352	GSM1329353	GSM1329354	GSM1329355	GSM1329356	GSM1329357	GSM1329358	GSM1329359	GSM1329360	GSM1329361	GSM1329362	GSM1329363	GSM1329364	GSM1329365	GSM1329366	GSM1329367	GSM1329368	GSM1329369	GSM1329370	GSM1329371	GSM1329372	GSM1329373	GSM1329374	GSM1329375	GSM1329376	GSM1329377	GSM1329378	GSM1329379	GSM1329380	GSM1329381	GSM1329382	GSM1329383	GSM1329384	GSM1329385	GSM1329386	GSM1329387	GSM1329388	GSM1329389	GSM1329390	GSM1329391	GSM1329392	GSM1329393	GSM1329394	GSM1329395	GSM1329396	GSM1329397	GSM1329398	GSM1329399	GSM1329400	GSM1329401	GSM1329402	GSM1329403	GSM1329404	GSM1329405	GSM1329406	GSM1329407	GSM1329408	GSM1329409	GSM1329410	GSM1329411	GSM1329412	GSM1329413	GSM1329414	GSM1329415	GSM1329416	GSM1329417	GSM1329418	GSM1329419	GSM1329420	GSM1329421	GSM1329422	GSM1329423	GSM1329424	GSM1329425	GSM1329426	GSM1329427	GSM1329428	GSM1329429	GSM1329430	GSM1329431	GSM1329432	GSM1329433	GSM1329434	GSM1329435	GSM1329436	GSM1329437	GSM1329438	GSM1329439	GSM1329440	GSM1329441	GSM1329442	GSM1329443	GSM1329444	GSM1329445	GSM1329446	GSM1329447	GSM1329448	GSM1329449	GSM1329450	GSM1329451	GSM1329452	GSM1329453	GSM1329454	GSM1329455	GSM1329456	GSM1329457	GSM1329458	GSM1329459	GSM1329460
RP11-579O24.3	2.817523	2.922844	2.652536	2.600376	2.866786	2.828078	2.574867	2.858773	2.673076	2.787904	2.803725	2.984787	2.973027	2.856576	3.163403	2.934229	2.747738	2.530536	2.744643	2.752007	2.960892	2.627825	2.734637	2.745665	2.875731	2.683243	2.777712	3.069827	2.816406	2.802072	2.623254	2.940922	2.738991	2.618658	2.615126	2.744016	2.789902	2.730998	2.64799	2.812733	2.817268	2.704603	2.951065	2.950649	2.679678	2.856464	2.861256	2.817895	2.751858	2.563092	2.859317	2.848359	2.848662	2.801275	2.780767	2.624381	2.79195	2.901707	2.742833	2.869056	2.893259	2.839427	2.933211	2.998939	2.754886	2.856057	2.96365	2.807634	2.717925	2.874082	2.853891	2.671022	2.830364	2.743256	2.542959	2.74582	2.871148	2.809631	2.855361	2.953462	2.670015	2.801382	3.026688	2.748412	2.890995	2.849396	2.572665	2.637453	3.067733	2.995126	3.232965	2.78736	2.821339	2.655272	2.831313	2.668039	2.817869	2.666812	2.627198	2.715014	3.03877	2.955818	2.827899	2.881703	2.798577	2.919456	2.739994	2.756767	2.725003	2.800705	2.763963	2.868374	2.657764	2.766971	2.994383	2.81713	2.926998	2.990689	3.030801	2.742465	2.730486	2.82827	2.658071	2.914944	2.717291	2.714259	2.704106	2.720181	2.883041	2.857821	2.666248	2.875736	2.857821	2.801729	2.734488	2.876642	2.997696	2.966618	2.772242	2.756723
LOC645485	2.735588	2.812919	2.656157	2.893845	2.806949	2.618537	2.937436	2.775479	2.882521	2.638397	3.044683	2.935885	2.86947	2.998652	2.89505	2.971546	2.912489	2.848876	3.149545	2.909155	2.710342	2.738774	2.980906	2.827513	2.978276	2.834427	3.073527	2.736011	2.824724	2.8562	2.785545	3.055026	2.899477	3.006031	2.817212	2.703857	2.814376	3.040647	2.990508	2.771711	2.651673	3.228641	2.819858	2.91951	2.840925	2.833342	2.705256	2.935232	2.887018	2.76138	2.758558	2.551598	2.756286	2.940178	2.787918	2.75765	2.581923	2.698397	2.602691	2.841454	3.052073	2.537955	2.841153	2.973516	3.102998	2.820536	2.850442	2.811778	2.676768	2.797443	2.631499	2.706131	2.848336	2.826491	2.789673	2.81989	2.793526	2.836389	2.827915	2.685027	2.977661	2.842881	2.843022	2.698898	2.662683	2.899784	2.893522	2.823931	3.340042	2.930869	2.830687	2.629745	2.885643	2.933451	2.692571	2.901343	2.924195	2.881644	2.949569	2.692168	2.952482	2.716696	2.996604	2.735276	2.856887	2.925128	2.674887	2.789171	2.915094	2.770178	2.75798	2.917003	2.817204	2.808423	2.890932	2.693165	3.102197	2.860524	2.767213	2.751686	2.70246	2.736432	2.72825	2.709004	2.744049	2.999204	2.689922	2.739852	2.678264	2.813213	2.924689	3.04042	3.071273	2.921727	2.665598	2.852768	2.812223	2.989069	2.694664	2.866699
DNAH14	2.827432	3.029894	2.656918	2.964787	2.82987	3.078053	3.120533	2.683491	2.673056	2.645237	3.08279	2.925498	2.799336	2.924568	2.956705	2.990119	2.995323	3.091403	2.680733	2.856861	3.055535	2.937835	2.684413	2.72775	3.084963	2.64484	2.819662	2.626329	2.721011	2.843446	2.679484	2.64352	2.671178	2.691531	2.698924	2.776724	2.662046	2.781731	2.681126	2.995323	2.786767	3.2023	2.911136	3.007159	2.947249	2.859129	2.886539	2.760267	2.750654	2.732185	2.772889	2.806878	2.721398	2.869114	2.852426	2.936563	2.620194	2.892325	2.804339	2.814511	2.825338	2.71707	3.023109	2.884585	2.974459	2.856153	3.089906	2.730465	2.669466	2.743834	2.647482	2.658097	2.792508	2.706694	2.975403	2.725907	2.767705	2.87638	2.602844	2.925286	2.772077	2.826226	2.954406	2.972503	2.910121	3.021367	3.101919	3.079499	3.20263	3.148902	2.955591	3.138721	3.007924	2.724532	2.863981	2.882324	3.33443	2.856861	2.688592	2.725353	2.837831	2.985188	2.813129	2.897658	2.714106	2.763139	2.806322	2.793177	2.940769	2.92999	3.156021	2.982132	2.896058	2.92013	2.815354	2.684547	2.802365	2.693007	2.823625	2.92671	2.811448	2.839878	2.673597	2.876134	2.721864	2.840396	2.860511	2.783993	2.544107	2.747262	2.748079	2.75421	2.741065	2.82542	2.816868	2.825543	2.690717	2.58381	2.753019	2.871734
RP11-201A3.1	2.695215	2.879868	2.657962	3.139848	2.661113	2.764858	2.953235	2.992182	2.691213	2.865314	2.777396	3.204673	3.021104	2.9073	2.850062	2.94501	3.064616	2.899402	2.584526	2.696296	2.643201	3.017472	2.882446	2.85671	2.955006	2.98202	3.014066	3.178964	2.808495	2.726656	3.052371	3.097856	2.908078	2.717937	2.803615	2.822546	3.254038	2.916992	2.87735	2.868688	2.806561	2.828871	3.13751	2.821438	2.870423	2.825316	2.869165	2.829127	2.759849	2.866061	2.771336	3.049681	2.788946	2.762238	2.840832	2.845548	2.868284	2.798611	2.715257	2.895598	2.850086	2.852672	2.875668	2.985469	2.921405	2.957694	2.902276	2.85868	3.022679	2.745752	2.765077	2.898337	2.892868	2.920961	2.902589	2.825838	2.917859	2.682121	2.874093	2.769582	2.771336	2.850734	3.010361	3.028535	2.922878	2.895351	2.591645	2.976065	2.721618	2.927434	2.80248	2.874263	2.907177	2.821024	2.824718	2.770675	2.965487	2.882382	2.656128	2.741491	2.979335	2.710322	2.678181	2.892106	2.976648	2.646973	2.91773	2.767298	2.817898	2.950465	2.806561	2.847561	2.827741	2.657865	2.761346	3.041692	2.794965	2.747013	2.688957	2.912933	2.969596	2.851869	2.727393	2.848086	2.828879	2.810358	2.901233	2.727835	3.02029	2.840781	3.075164	2.939007	2.937076	2.775751	2.702689	2.8699	2.933422	2.769256	2.857528	2.829026
SERTM1	2.887063	3.007073	2.658349	3.153356	2.839111	2.971811	2.660982	2.826273	2.789447	2.941281	2.777972	2.901421	2.84864	3.01038	3.286668	2.860074	3.057045	2.757456	2.795113	2.928934	2.979576	3.116675	3.130019	2.852485	3.579117	2.64305	2.81001	2.670664	2.969291	2.842932	2.817459	2.935679	2.825789	2.952743	3.127833	2.607931	2.767572	2.846039	2.822019	2.901909	2.977925	2.888397	2.873427	2.89841	2.569694	2.750606	2.835322	3.338279	2.803357	2.678085	2.8256	2.768747	2.936188	2.78717	2.930574	2.788297	2.911364	2.905294	2.788975	2.92571	2.79355	2.957744	2.980877	3.060184	2.991927	2.855431	2.962589	3.183025	2.771894	2.685635	2.765464	2.842499	2.937859	2.851103	2.920961	2.816496	3.013247	3.006281	3.380343	2.76124	2.845098	2.713966	3.010298	2.801749	2.861306	3.47771	3.331848	3.021411	3.253666	2.990626	2.901573	2.816197	2.864283	2.905937	2.825102	2.983592	2.934571	2.952142	2.92533	2.886977	2.692507	2.966005	2.755154	2.879245	2.903143	2.915578	3.072943	2.84427	2.765437	3.052408	2.936179	2.801456	2.694761	2.679122	2.875708	3.071976	3.002282	2.905078	2.879738	2.70933	2.675702	2.818753	2.726694	3.013222	2.972827	2.816077	2.815907	3.155533	2.859317	2.800788	2.903526	3.116883	2.82473	2.872927	2.956191	3.218696	2.985215	2.905294	2.785746	2.980476
RP11-303E16.7	2.661395	2.749096	2.660285	2.895621	2.900926	2.818772	2.800946	2.830572	2.825669	2.951439	2.866452	2.995369	2.876647	2.865759	2.835434	3.115179	2.573059	2.977229	2.867641	2.7562	2.807682	2.752003	2.71158	2.769861	2.731892	2.762261	2.971852	2.663147	2.773237	2.870332	2.973309	2.836019	2.716657	2.741416	2.862479	2.692079	2.667269	2.825987	2.81297	2.673374	2.905411	3.049771	2.760677	2.962106	2.733023	2.747348	2.773925	2.760773	2.610721	2.714159	2.737214	2.759755	2.702481	2.689039	2.718018	2.777931	2.800946	2.754091	2.737886	2.950078	2.802658	2.859584	2.915675	2.850419	2.79654	2.78856	2.945787	2.528981	2.754403	2.728682	2.778458	2.718219	2.789424	2.80907	2.934583	2.746438	2.884166	2.918129	2.917942	2.819075	2.656441	2.734773	2.734037	2.643765	2.61034	3.046615	2.826568	3.087806	2.697786	2.977459	2.823996	2.828822	2.796873	2.582702	2.545307	2.735014	2.70057	2.732285	2.671686	2.899987	2.924265	2.81001	3.043648	2.717718	2.915483	2.756321	2.711993	2.792264	2.596895	2.670176	2.716997	2.634791	2.806993	2.805279	2.621625	2.697207	2.831584	2.881434	2.715052	2.991221	2.919731	2.918165	2.851006	2.76496	2.858486	3.099734	2.80112	3.012995	2.683052	2.706926	2.896928	2.753386	2.860269	2.826927	2.714866	2.919352	3.065277	2.82568	2.811354	2.861852
DNHD1	2.780193	2.78683	2.662885	2.758439	2.971478	2.761239	2.801059	2.864126	2.698176	2.769377	2.7738	2.715682	2.782876	2.793558	2.794357	2.810942	2.75023	2.803833	2.755789	2.544429	2.766322	2.719503	2.914015	2.668523	2.756805	2.845176	2.810294	2.793558	2.814357	2.79328	2.967826	2.844112	2.64731	2.706808	2.853239	2.785092	2.68949	2.734363	2.666347	2.63441	2.979205	3.049771	2.749488	2.758881	2.835186	2.894331	2.915619	2.606663	2.764242	2.622128	2.557142	2.749863	2.715832	2.642308	2.773083	2.825758	2.634622	2.561315	2.754895	2.802954	2.927491	2.797968	2.866196	2.667382	2.938562	3.240841	2.953664	3.069905	2.624224	2.571764	2.45681	2.64192	2.668832	2.679814	2.600671	2.804027	2.814734	2.803089	2.934153	2.725116	2.865748	2.765641	2.708853	2.637344	2.945433	3.199864	2.856952	2.770973	2.853687	3.168963	2.813473	2.860209	2.905775	2.747461	2.85127	2.810942	2.938178	2.622245	2.876094	2.830248	2.863449	2.932058	2.871466	2.922073	2.611058	2.950255	2.917808	2.561216	2.794533	2.879567	3.015742	2.681435	2.81931	2.65802	2.91221	2.741174	2.878377	2.859396	2.61307	2.740866	2.743004	3.151441	2.927553	2.78449	2.616969	2.681333	2.625634	2.740342	2.782876	2.748404	2.856631	2.696786	2.696954	2.549801	2.932837	2.929657	2.664522	3.095005	2.78049	2.694073
RP11-510C10.4	2.741245	2.855338	2.662885	3.213424	2.811694	3.057523	2.953993	2.923403	3.048044	2.80297	2.793156	2.854486	2.750874	2.942691	2.95662	2.926822	2.843671	2.71394	3.111678	2.928934	3.029115	2.922647	3.154829	2.839446	2.778339	2.915235	2.873037	2.731647	2.82402	4.065436	3.239347	2.997967	3.098117	3.284232	2.910038	2.745234	2.995171	2.92436	3.017884	3.023715	3.124298	3.224501	2.78736	2.846047	2.791266	2.942691	2.910038	2.925075	2.852378	2.847365	2.887209	3.012459	2.925647	2.924326	2.918115	2.925967	2.883892	2.819168	3.077066	2.748774	2.942487	2.733406	2.876259	2.981604	3.015643	2.853183	3.126102	3.057574	3.027283	2.980993	2.801292	2.689431	2.922941	2.809522	2.80112	2.988157	3.049712	3.023622	2.811421	3.053109	3.028421	2.78142	2.894126	2.711298	2.861323	2.944943	2.810775	2.891932	3.031255	2.862193	3.162874	3.018639	3.030321	2.817814	2.899066	3.088468	2.848504	2.887302	2.8562	2.946022	2.887446	3.129522	2.994392	2.899964	2.84439	2.622049	2.846729	3.006115	2.895646	2.887446	2.855801	2.929184	3.087338	2.874919	2.992096	2.987512	2.970699	2.947018	2.886029	2.992061	2.844644	4.756128	2.872559	2.846904	2.950865	2.905696	2.871736	3.257477	2.843858	3.009815	2.953219	3.017925	3.028599	2.859358	2.900193	2.861899	2.963988	2.788887	2.857641	3.074716
LINC00238	2.866931	3.102687	2.662885	4.972262	4.79452	3.115659	3.382279	2.907223	2.67268	3.960734	3.086184	2.868171	2.931153	4.277487	4.145827	5.031626	5.085773	4.385586	4.460156	5.250285	4.371974	3.187527	3.757431	3.410878	4.190682	2.956027	3.125207	3.012455	2.838468	2.983999	3.593436	3.65255	4.059191	4.030737	2.951717	2.860906	2.928802	2.794425	2.928877	3.131978	3.111464	3.325786	3.048832	2.958749	3.011709	2.934261	3.085918	3.588293	3.297662	3.376493	3.46618	3.406822	3.962164	3.371518	3.34442	3.175066	3.358764	3.213107	3.567455	4.05905	3.556295	3.205322	3.365072	3.626963	2.82762	2.832542	3.156381	3.015023	3.404432	3.927542	3.381003	3.313309	3.368311	3.229627	3.297161	3.123674	3.516096	3.746315	3.338275	3.878444	3.349238	3.684068	3.572263	3.376663	2.847819	3.117359	2.930268	3.029768	2.99989	2.991562	2.791311	2.901004	3.390344	2.993845	3.202977	3.069564	3.437912	3.191276	3.573708	3.116526	3.22498	3.716514	3.549118	3.323158	3.206008	3.684683	3.822438	3.105138	3.443313	3.449131	3.619967	3.787702	3.837264	4.734449	3.77374	3.302878	3.670194	3.953429	3.277701	4.270158	2.849924	3.238711	3.302575	2.953331	2.833166	4.259265	3.340983	3.575885	2.70543	2.951925	3.723148	3.306912	3.349003	3.183195	3.544643	3.00859	3.11464	3.28071	3.62468	3.668011
LINC00644	3.010093	3.137765	2.662885	3.239711	2.859186	2.994439	3.007947	3.000228	3.087685	3.029795	3.007382	2.99086	3.17267	3.310772	2.938966	3.019405	3.337648	2.693606	3.133887	2.95115	3.200066	2.906501	2.992029	3.153448	2.815594	3.015875	3.018757	3.125828	3.054971	2.944638	3.094572	3.077516	2.955935	3.065695	3.126517	2.773027	3.037386	2.988751	2.862334	2.988157	3.017603	3.25349	2.84823	2.92379	3.058378	3.005162	2.935493	3.0197	2.883097	3.030995	2.858253	3.092917	3.104987	3.150496	2.989987	3.150747	3.028186	3.015143	2.885906	2.913816	3.280718	2.99843	3.20314	3.105244	2.971787	3.313825	3.330085	3.027262	3.124893	2.976052	2.959071	2.960639	3.101322	3.033401	2.984783	2.889428	2.782458	3.02857	2.981814	3.496763	2.895875	2.884699	3.029257	2.983279	3.085402	2.859186	3.284755	3.107659	3.270131	3.125125	3.088506	3.327656	3.068705	3.112157	2.779707	2.88006	3.077868	2.782998	2.909429	2.888996	2.848886	2.89382	3.042106	3.033318	2.757894	3.29493	3.004647	2.957475	3.080293	3.023407	3.08699	3.129246	3.287085	3.004311	3.21136	2.842133	2.942587	3.142311	3.086404	3.105415	2.979408	3.033841	3.270245	2.924439	2.967824	2.83495	2.964987	2.837293	2.945315	2.883097	2.95799	3.152293	2.9878	2.94509	3.002784	2.997885	3.056108	2.834531	2.82318	2.802886
OR5H1	2.75453	3.179614	2.672965	2.814285	2.879445	2.897611	2.679011	2.803396	2.781999	2.725658	2.83529	2.654773	2.902535	2.72876	3.076226	2.755428	2.956142	2.971756	2.755789	2.789328	2.637877	2.760816	2.634922	2.903442	2.907015	2.767644	2.87137	2.771626	2.806434	2.726858	2.744832	2.709083	2.741554	2.739714	2.806795	2.850614	2.762286	2.884573	2.632764	2.963022	2.63869	2.916659	2.686028	2.752576	2.692571	2.726475	2.718496	2.624715	2.847635	2.836503	2.80112	2.661059	2.753509	2.804037	2.793801	2.688957	2.772989	2.805474	2.793533	2.677496	2.912413	2.649241	2.664126	2.883832	2.824073	2.89291	2.901947	2.846249	2.941481	2.840191	2.852283	2.679953	2.73799	2.834757	2.759128	2.800764	2.8967	2.732277	2.668182	2.920933	2.740566	2.683164	2.687046	2.727017	3.099403	2.771152	2.881054	2.817906	2.80744	2.775141	2.708725	2.974467	2.793422	2.797995	2.674041	2.567436	2.797374	2.780034	2.709807	2.69956	2.761596	2.777071	2.805021	2.908442	2.649681	2.800741	2.686619	2.782331	2.733193	2.930175	2.612599	2.903447	2.72257	2.76534	3.028958	2.648721	2.711383	2.734197	2.775211	2.815769	2.716895	2.879851	2.653111	2.814658	2.812411	2.666218	2.771575	2.722702	2.675965	2.781786	2.784506	2.75012	2.823175	2.828218	2.781724	2.80781	2.720016	2.785395	2.770054	2.849095
LOC401134	2.407189	2.846627	2.675895	3.409247	3.850006	2.495847	2.593309	2.725362	2.842683	3.403399	2.989069	2.619548	2.718766	2.847741	2.988928	2.988928	3.481377	3.202747	3.412901	3.435506	3.701834	2.703514	2.736416	2.544623	2.677298	2.662146	2.882364	2.937822	2.858431	2.803005	3.227055	3.208301	2.617705	3.05186	2.814136	2.758204	2.634791	2.816846	2.673725	2.737658	2.527903	2.726035	2.758788	2.540635	2.844637	2.719158	2.747232	2.899357	2.749488	2.708213	2.877161	2.829154	2.773401	2.78789	2.762426	2.728491	2.834506	3.028997	2.652716	2.690869	2.87393	2.613881	2.953302	2.742529	2.779133	2.594372	2.905766	2.862913	2.685827	2.728131	2.543703	2.680815	2.835183	2.742971	2.546581	2.755789	2.984723	2.659251	2.585872	2.492988	2.60237	2.724361	2.840826	2.753916	2.714868	2.950634	2.604591	2.779752	2.624192	2.836778	2.607373	2.633457	2.700034	2.615978	2.641382	2.500978	2.596809	2.896902	2.463598	2.688295	2.812733	2.850056	2.682346	2.799047	3.092131	3.054448	2.809686	2.826361	2.894579	2.624836	2.60113	2.60237	2.476775	2.441823	2.454209	2.843566	2.684331	2.686082	2.77167	2.895214	2.850126	2.927208	3.767151	2.706526	2.821943	3.706871	2.670983	2.784769	2.674369	2.674561	2.660516	2.892065	2.693613	2.683859	2.743492	2.766299	2.776631	3.141713	2.753894	2.739004
PKD1L1	2.91679	2.686147	2.683841	2.913131	2.90517	2.82499	2.719335	2.732982	2.805793	2.654967	2.803262	2.892746	2.717095	2.803434	3.297064	3.1716	2.950649	3.054004	3.28742	3.215858	2.727454	2.82045	2.789367	2.67689	2.775251	2.648968	2.852907	2.681284	2.834179	2.761	2.618987	2.566569	2.705303	2.745437	2.675702	2.760107	2.777301	2.648861	2.694484	3.007313	2.767657	2.843405	2.943379	2.756983	2.716781	2.70685	2.616475	2.692541	2.709015	2.71586	2.844512	2.609242	2.551947	2.717295	2.639541	2.645209	2.655543	2.772509	2.691454	2.611129	2.654281	2.72067	2.696867	2.79789	2.826032	2.860169	2.765989	2.914885	2.618987	2.717766	2.681375	2.67689	2.748027	2.747087	2.662157	2.702716	2.760388	2.605542	2.545415	2.717555	2.722766	2.886514	2.655019	2.5926	2.531265	2.878988	2.871582	2.952536	2.856377	2.54015	2.705327	2.714545	2.811634	2.658881	2.807998	2.645901	2.685785	2.639541	2.698606	2.527398	2.67223	2.736117	2.642573	2.753509	2.486371	2.659881	2.680613	2.724274	2.608697	2.850293	2.724087	2.778224	2.677587	2.662095	2.590522	2.82747	2.808046	2.756727	2.738004	2.624201	2.672304	2.598349	2.867194	2.538877	2.675922	2.755018	2.62516	2.617052	2.886371	2.683167	2.643304	2.788313	2.512107	2.665313	2.661765	2.672492	2.577769	2.758538	2.673379	2.63579
SAMD12	2.94526	2.799007	2.686512	3.000815	2.88488	2.925733	3.074677	3.064629	2.816693	2.91696	3.01614	2.912102	2.594931	3.28845	3.012471	3.011785	3.625373	3.144637	2.717291	2.974689	2.945362	2.9391	3.010212	2.969	2.909898	2.947274	2.971852	2.922129	2.881179	2.670701	2.648656	2.996111	2.967528	2.875078	3.199586	3.035204	2.983458	2.823231	3.030453	3.055651	3.233903	2.799803	2.898958	3.071677	3.158642	2.895672	3.210229	3.057653	2.847741	2.962243	2.971239	2.968118	2.877446	3.032941	2.88763	3.11418	3.041276	2.984077	3.005306	3.210273	3.193276	3.434928	3.174593	3.133708	3.243428	3.117016	2.97082	3.015023	2.974411	2.902451	2.827717	3.02644	2.97984	2.937835	2.906474	3.075449	2.948535	3.342388	3.103396	3.131149	2.961872	3.096755	3.29924	2.955677	2.968264	2.951793	3.154012	2.815141	3.019808	3.02283	3.014596	2.927136	2.94335	2.74315	3.211155	3.183252	3.155456	2.960374	2.820599	3.264481	3.043706	3.114795	2.995366	3.092312	3.24422	3.139295	2.855028	2.988023	2.849519	3.086777	3.312088	3.091873	2.937711	2.757269	3.056518	2.846507	3.099183	2.852013	3.179111	3.151083	2.88763	2.783557	2.878404	2.730503	2.916244	3.122067	3.098326	2.846201	2.821697	2.915238	2.944088	3.143351	2.828943	2.927848	3.093125	3.099452	3.010801	2.960441	3.015321	2.961805
SNTG1	2.619645	2.759873	2.687599	3.077074	3.034696	2.657907	2.939136	2.707233	2.797665	2.903972	2.821693	2.656242	2.853212	3.004092	3.041351	3.098599	3.179761	3.080877	2.85146	2.967637	2.819973	2.774999	2.817362	2.680578	2.911303	2.958831	2.835262	2.653334	2.79355	2.966507	2.902014	2.801456	2.732196	3.209952	3.107733	2.875672	2.643915	2.784632	2.750606	2.935223	2.846021	2.900504	3.219503	2.928718	2.74842	2.783143	2.980302	2.827236	2.649914	2.750161	2.653259	2.841352	2.774262	2.708436	2.745035	2.586684	2.850223	2.798048	2.864204	2.786946	3.017192	2.875987	2.881657	2.905539	2.929449	2.984618	2.72829	2.898533	2.910231	2.9297	2.925037	2.747281	2.73379	2.785403	2.731221	2.96477	3.022142	2.883015	2.887599	2.721037	2.806695	2.868735	3.021645	2.590847	2.982201	2.770216	2.913538	3.440824	2.793534	2.885288	3.006225	2.72769	2.914305	2.888872	2.7977	2.650836	2.734128	2.85611	2.859877	2.936051	2.873319	2.983996	3.060509	2.771004	2.78728	2.943619	3.14421	2.894824	2.896888	2.706745	2.924592	3.011624	2.800723	2.887559	2.935146	2.708704	2.94951	2.876135	2.862943	2.86253	2.817332	2.599413	3.063462	2.658579	2.63648	2.779079	2.72252	2.983471	2.703514	2.597346	2.728596	2.707624	2.921356	2.723061	2.797326	2.713892	2.746655	2.737322	2.961015	2.85611
CADM2-AS1	2.77529	3.044996	2.691253	2.990375	2.866786	2.779622	3.033213	2.87168	3.075427	2.841871	2.874975	2.841816	2.746381	3.012799	2.986288	2.992666	2.953034	3.026856	2.894895	2.914749	2.905903	2.840544	2.717638	2.925659	2.927419	2.925973	2.98965	2.893027	2.945478	3.149428	3.051007	2.854511	2.678821	2.868339	2.905417	2.939051	2.854107	3.040811	2.920291	2.981554	3.012749	2.758556	3.045807	2.870745	2.711052	2.800386	3.042257	2.831387	2.908403	2.896133	2.825974	2.909901	2.951008	2.826712	2.823321	3.095677	2.94984	2.869769	2.774747	2.771407	2.916084	2.835682	2.87589	2.69575	3.043512	3.085864	2.941012	2.784304	3.158495	2.965069	3.026312	2.898337	2.876848	2.957001	2.691104	2.982929	2.880512	2.853058	2.818253	2.801405	2.783984	2.732278	2.881498	2.850237	2.753273	2.953938	2.905144	2.847179	2.983843	2.883902	3.211443	2.936607	3.077343	2.892176	2.845008	3.073909	2.950163	2.861903	2.624845	2.927162	2.934033	2.956558	2.789821	2.844138	2.807943	2.890929	2.920059	2.799434	2.91249	2.844172	2.750606	2.945223	2.95788	2.846748	2.875999	2.785184	2.895154	2.828969	3.070524	3.063226	2.745231	2.868558	2.832349	2.848086	2.721976	2.933467	2.696708	2.777949	2.920163	3.089414	2.88744	2.905025	3.009813	2.77481	3.001103	2.921561	2.916096	2.9152	2.743364	2.783706
SOS1	3.249387	3.146918	2.69199	3.192845	3.680461	2.984162	3.406527	3.135839	2.895314	3.171677	3.162509	2.727305	3.120323	3.13757	3.296713	3.528475	3.093598	3.418415	3.507486	3.853317	3.475377	3.227094	2.839964	2.969215	3.819817	3.294274	3.169847	3.057981	3.099572	3.070301	3.108579	3.225937	3.08164	3.063122	2.865631	2.922739	3.063273	3.247809	2.911481	3.201221	3.120117	2.971067	3.591841	3.030132	3.222761	3.133848	2.899728	3.104048	2.778911	2.914234	3.000098	2.898114	3.212606	2.924152	2.837114	2.835955	3.106614	2.772779	2.954406	3.091569	3.019741	2.890974	3.137249	3.009083	2.90586	3.090685	3.517678	3.192153	3.178134	2.838836	3.002581	2.920688	3.016193	2.904112	2.939375	2.978467	3.104379	3.024579	3.022818	2.947307	3.055173	2.982342	3.456502	3.005762	3.299899	3.459509	3.075645	3.329868	3.381562	3.4283	3.063462	2.948267	3.216761	3.252149	3.093969	2.926016	2.917748	2.889065	3.018103	3.019984	2.844406	2.897006	3.044925	2.942625	2.865631	2.911108	2.846774	2.992039	3.200024	2.886222	3.144179	3.205627	2.978067	3.088971	2.993748	3.31434	3.224805	3.027822	3.442135	3.021924	2.978067	2.914757	2.896421	3.077458	2.923447	3.204115	3.011624	3.057071	3.225734	3.039641	2.786759	2.776232	2.889405	3.113821	3.105644	3.090153	3.124298	3.202624	3.081672	2.93256
